ArrayListBag, 21959
ArrayListBag, 541
ArrayListBag, 334
ArrayListBag, 500
ArrayListBag, 250
ArrayListBag, 417
ArrayListBag, 292
ArrayListBag, 250
ArrayListBag, 250
ArrayListBag, 250
ArrayListBag, 10000
ArrayListBag, 292
ArrayListBag, 292
ArrayListBag, 250
ArrayListBag, 292
ArrayListBag, 1166
ArrayListBag, 792
ArrayListBag, 291
ArrayListBag, 292
ArrayListBag, 291
ArrayListBag, 250
ArrayListBag, 250
ArrayListBag, 2208
ArrayListBag, 333
ArrayListBag, 250
ArrayListBag, 292
ArrayListBag, 250
ArrayListBag, 250
ArrayListBag, 250
ArrayListBag, 250
ArrayListBag, 250
ArrayListBag, 250
ArrayListBag, 292
ArrayListBag, 1375
ArrayListBag, 292
ArrayListBag, 250
ArrayListBag, 292
ArrayListBag, 250
ArrayListBag, 250
ArrayListBag, 250
ArrayListBag, 250
ArrayListBag, 250
ArrayListBag, 250
ArrayListBag, 250
ArrayListBag, 250
ArrayListBag, 292
ArrayListBag, 250
ArrayListBag, 250
ArrayListBag, 250
ArrayListBag, 1750
ArrayListBag, 292
ArrayListBag, 250
ArrayListBag, 250
ArrayListBag, 250
ArrayListBag, 292
ArrayListBag, 250
ArrayListBag, 250
ArrayListBag, 250
ArrayListBag, 250
ArrayListBag, 250
ArrayListBag, 250
ArrayListBag, 250
ArrayListBag, 250
ArrayListBag, 667
ArrayListBag, 416
ArrayListBag, 250
ArrayListBag, 250
ArrayListBag, 291
ArrayListBag, 250
ArrayListBag, 291
ArrayListBag, 1292
ArrayListBag, 333
ArrayListBag, 292
ArrayListBag, 1250
ArrayListBag, 333
ArrayListBag, 375
ArrayListBag, 334
ArrayListBag, 875
ArrayListBag, 333
ArrayListBag, 333
ArrayListBag, 292
ArrayListBag, 292
ArrayListBag, 292
ArrayListBag, 1209
ArrayListBag, 333
ArrayListBag, 333
ArrayListBag, 333
ArrayListBag, 333
ArrayListBag, 333
ArrayListBag, 333
ArrayListBag, 333
ArrayListBag, 291
ArrayListBag, 291
